# Every sprite in Celeste's atlases, generated -- see docs/celeste-assets.md.
# The dump mirrors this: celeste_graphics_dump/Graphics/Atlases/<atlas>/<path>.png
# frame is the untrimmed size the game draws; trim is the part actually stored.
atlas	path	frameW	frameH	trimX	trimY	trimW	trimH
Gameplay	characters/player_badeline/idle_carry06	32	32	8	19	12	13
Gameplay	characters/player_badeline/idle_carry07	32	32	8	19	12	13
Gameplay	characters/player_badeline/idle_carry08	32	32	8	18	12	14
Gameplay	characters/player_badeline/jumpFast00	32	32	8	19	14	13
Gameplay	characters/player_badeline/jumpFast01	32	32	8	19	14	13
Gameplay	characters/player_badeline/jumpFast02	32	32	9	20	13	12
Gameplay	characters/player_badeline/jumpFast03	32	32	8	20	14	12
Gameplay	characters/player_badeline/jumpSlow00	32	32	8	19	14	13
Gameplay	characters/player_badeline/jumpSlow01	32	32	8	19	14	13
Gameplay	characters/player_badeline/jumpSlow02	32	32	9	20	13	12
Gameplay	characters/player_badeline/jumpSlow03	32	32	8	20	13	12
Gameplay	characters/player_badeline/jump_carry00	32	32	8	16	14	16
Gameplay	characters/player_badeline/jump_carry01	32	32	8	16	13	16
Gameplay	characters/player_badeline/jump_carry02	32	32	9	18	12	14
Gameplay	characters/player_badeline/jump_carry03	32	32	8	18	12	14
Gameplay	characters/player_badeline/launch00	32	32	9	14	13	18
Gameplay	characters/player_badeline/launch01	32	32	8	14	14	18
Gameplay	characters/player_badeline/launch02	32	32	8	14	14	18
Gameplay	characters/player_badeline/launch03	32	32	7	14	17	18
Gameplay	characters/player_badeline/launch04	32	32	7	14	15	18
Gameplay	characters/player_badeline/launch05	32	32	7	14	16	18
Gameplay	characters/player_badeline/launch06	32	32	7	14	16	18
Gameplay	characters/player_badeline/launch07	32	32	9	14	15	18
Gameplay	characters/player_badeline/launchRecover00	32	32	9	14	15	18
Gameplay	characters/player_badeline/launchRecover01	32	32	7	14	20	17
Gameplay	characters/player_badeline/launchRecover02	32	32	8	15	19	17
Gameplay	characters/player_badeline/launchRecover03	32	32	3	17	25	15
Gameplay	characters/player_badeline/launchRecover04	32	32	2	16	27	16
Gameplay	characters/player_badeline/launchRecover05	32	32	2	16	27	16
Gameplay	characters/player_badeline/launchRecover06	32	32	2	15	20	17
Gameplay	characters/player_badeline/launchRecover07	32	32	2	15	20	17
Gameplay	characters/player_badeline/launchRecover08	32	32	2	15	19	17
Gameplay	characters/player_badeline/launchRecover09	32	32	8	15	13	17
Gameplay	characters/player_badeline/launchRecover10	32	32	8	15	13	17
Gameplay	characters/player_badeline/lookUp00	32	32	8	20	13	12
Gameplay	characters/player_badeline/lookUp01	32	32	8	21	13	11
Gameplay	characters/player_badeline/lookUp02	32	32	8	20	13	12
Gameplay	characters/player_badeline/lookUp03	32	32	8	20	13	12
Gameplay	characters/player_badeline/lookUp04	32	32	8	20	13	12
Gameplay	characters/player_badeline/lookUp05	32	32	8	20	13	12
Gameplay	characters/player_badeline/lookUp06	32	32	8	19	13	13
Gameplay	characters/player_badeline/lookUp07	32	32	8	19	13	13
Gameplay	characters/player_badeline/pickup00	32	32	10	21	13	11
Gameplay	characters/player_badeline/pickup01	32	32	9	20	13	12
Gameplay	characters/player_badeline/pickup02	32	32	8	20	13	12
Gameplay	characters/player_badeline/pickup03	32	32	8	20	13	12
Gameplay	characters/player_badeline/pickup04	32	32	8	18	12	14
Gameplay	characters/player_badeline/push00	32	32	7	20	14	12
Gameplay	characters/player_badeline/push01	32	32	7	21	14	11
Gameplay	characters/player_badeline/push02	32	32	7	21	14	11
Gameplay	characters/player_badeline/push03	32	32	7	21	14	11
Gameplay	characters/player_badeline/push04	32	32	7	20	14	12
Gameplay	characters/player_badeline/push05	32	32	7	20	14	12
Gameplay	characters/player_badeline/push06	32	32	7	20	14	12
Gameplay	characters/player_badeline/push07	32	32	7	20	14	12
Gameplay	characters/player_badeline/push08	32	32	7	21	14	11
Gameplay	characters/player_badeline/push09	32	32	7	21	14	11
Gameplay	characters/player_badeline/push10	32	32	7	21	14	11
Gameplay	characters/player_badeline/push11	32	32	7	21	14	11
Gameplay	characters/player_badeline/push12	32	32	7	20	14	12
Gameplay	characters/player_badeline/push13	32	32	7	20	14	12
Gameplay	characters/player_badeline/push14	32	32	7	20	14	12
Gameplay	characters/player_badeline/push15	32	32	7	20	14	12
Gameplay	characters/player_badeline/roll00	32	32	8	15	14	16
Gameplay	characters/player_badeline/roll01	32	32	6	16	15	16
Gameplay	characters/player_badeline/roll02	32	32	5	20	20	12
Gameplay	characters/player_badeline/roll03	32	32	4	21	21	11
Gameplay	characters/player_badeline/roll04	32	32	4	22	21	10
Gameplay	characters/player_badeline/roll05	32	32	4	22	21	10
Gameplay	characters/player_badeline/roll06	32	32	4	23	21	9
Gameplay	characters/player_badeline/roll07	32	32	4	23	22	9
Gameplay	characters/player_badeline/roll08	32	32	8	22	18	10
Gameplay	characters/player_badeline/roll09	32	32	8	22	17	10
Gameplay	characters/player_badeline/roll10	32	32	8	22	17	10
Gameplay	characters/player_badeline/roll11	32	32	8	23	17	9
Gameplay	characters/player_badeline/roll12	32	32	8	23	17	9
Gameplay	characters/player_badeline/roll13	32	32	8	23	17	9
Gameplay	characters/player_badeline/roll14	32	32	10	21	12	11
Gameplay	characters/player_badeline/roll15	32	32	9	20	13	12
Gameplay	characters/player_badeline/runFast00	32	32	7	20	14	12
Gameplay	characters/player_badeline/runFast01	32	32	7	21	14	11
Gameplay	characters/player_badeline/runFast02	32	32	7	21	14	11
Gameplay	characters/player_badeline/runFast03	32	32	7	21	14	11
Gameplay	characters/player_badeline/runFast04	32	32	7	19	14	13
Gameplay	characters/player_badeline/runFast05	32	32	7	20	14	12
Gameplay	characters/player_badeline/runFast06	32	32	7	21	14	11
Gameplay	characters/player_badeline/runFast07	32	32	7	21	14	11
Gameplay	characters/player_badeline/runFast08	32	32	7	21	14	11
Gameplay	characters/player_badeline/runFast09	32	32	7	21	14	11
Gameplay	characters/player_badeline/runFast10	32	32	7	19	16	13
Gameplay	characters/player_badeline/runFast11	32	32	7	20	16	12
Gameplay	characters/player_badeline/runSlow00	32	32	7	20	14	12
Gameplay	characters/player_badeline/runSlow01	32	32	7	21	14	11
Gameplay	characters/player_badeline/runSlow02	32	32	7	21	14	11
Gameplay	characters/player_badeline/runSlow03	32	32	7	21	14	11
Gameplay	characters/player_badeline/runSlow04	32	32	7	19	14	13
Gameplay	characters/player_badeline/runSlow05	32	32	7	20	14	12
Gameplay	characters/player_badeline/runSlow06	32	32	7	21	14	11
Gameplay	characters/player_badeline/runSlow07	32	32	7	21	14	11
Gameplay	characters/player_badeline/runSlow08	32	32	7	21	14	11
Gameplay	characters/player_badeline/runSlow09	32	32	7	21	14	11
Gameplay	characters/player_badeline/runSlow10	32	32	7	19	14	13
Gameplay	characters/player_badeline/runSlow11	32	32	7	20	14	12
Gameplay	characters/player_badeline/runStumble00	32	32	7	22	15	10
Gameplay	characters/player_badeline/runStumble01	32	32	7	24	14	8
Gameplay	characters/player_badeline/runStumble02	32	32	7	23	14	9
Gameplay	characters/player_badeline/runStumble03	32	32	7	22	14	10
Gameplay	characters/player_badeline/runStumble04	32	32	7	20	14	12
Gameplay	characters/player_badeline/runStumble05	32	32	7	20	14	12
Gameplay	characters/player_badeline/runStumble06	32	32	7	21	14	11
Gameplay	characters/player_badeline/runStumble07	32	32	7	21	14	11
Gameplay	characters/player_badeline/runStumble08	32	32	7	21	14	11
Gameplay	characters/player_badeline/runStumble09	32	32	7	21	14	11
Gameplay	characters/player_badeline/runStumble10	32	32	7	19	16	13
Gameplay	characters/player_badeline/runStumble11	32	32	7	20	16	12
Gameplay	characters/player_badeline/run_carry00	32	32	7	18	14	14
Gameplay	characters/player_badeline/run_carry01	32	32	7	19	14	13
Gameplay	characters/player_badeline/run_carry02	32	32	7	19	14	13
Gameplay	characters/player_badeline/run_carry03	32	32	7	19	14	13
Gameplay	characters/player_badeline/run_carry04	32	32	7	16	14	16
Gameplay	characters/player_badeline/run_carry05	32	32	7	17	14	15
Gameplay	characters/player_badeline/run_carry06	32	32	7	18	14	14
Gameplay	characters/player_badeline/run_carry07	32	32	7	19	14	13
Gameplay	characters/player_badeline/run_carry08	32	32	7	19	14	13
Gameplay	characters/player_badeline/run_carry09	32	32	7	19	14	13
Gameplay	characters/player_badeline/run_carry10	32	32	7	16	14	16
Gameplay	characters/player_badeline/run_carry11	32	32	7	18	14	14
Gameplay	characters/player_badeline/run_wind00	32	32	9	20	15	12
Gameplay	characters/player_badeline/run_wind01	32	32	9	21	15	11
Gameplay	characters/player_badeline/run_wind02	32	32	10	21	15	11
Gameplay	characters/player_badeline/run_wind03	32	32	10	21	15	11
Gameplay	characters/player_badeline/run_wind04	32	32	9	20	15	12
Gameplay	characters/player_badeline/run_wind05	32	32	9	20	15	12
Gameplay	characters/player_badeline/run_wind06	32	32	9	21	15	11
Gameplay	characters/player_badeline/run_wind07	32	32	9	21	15	11
Gameplay	characters/player_badeline/run_wind08	32	32	9	21	15	11
Gameplay	characters/player_badeline/run_wind09	32	32	9	21	15	11
Gameplay	characters/player_badeline/run_wind10	32	32	9	19	15	13
Gameplay	characters/player_badeline/run_wind11	32	32	9	20	15	12
Gameplay	characters/player_badeline/shaking00	32	32	8	21	15	11
Gameplay	characters/player_badeline/sitDown00	32	32	8	15	13	17
Gameplay	characters/player_badeline/sitDown01	32	32	8	16	14	16
Gameplay	characters/player_badeline/sitDown02	32	32	8	16	14	16
Gameplay	characters/player_badeline/sitDown03	32	32	6	15	16	17
Gameplay	characters/player_badeline/sitDown04	32	32	7	14	15	18
Gameplay	characters/player_badeline/sitDown05	32	32	7	14	15	18
Gameplay	characters/player_badeline/sitDown06	32	32	7	14	15	18
Gameplay	characters/player_badeline/sitDown07	32	32	7	14	15	18
Gameplay	characters/player_badeline/sitDown08	32	32	7	14	15	18
Gameplay	characters/player_badeline/sitDown09	32	32	7	14	15	18
Gameplay	characters/player_badeline/sitDown10	32	32	7	14	15	18
Gameplay	characters/player_badeline/sitDown11	32	32	7	15	15	17
Gameplay	characters/player_badeline/sitDown12	32	32	7	15	15	17
Gameplay	characters/player_badeline/sitDown13	32	32	7	16	15	16
Gameplay	characters/player_badeline/sitDown14	32	32	7	17	15	15
Gameplay	characters/player_badeline/sitDown15	32	32	7	19	15	13
Gameplay	characters/player_badeline/sleep00	32	32	8	15	13	17
Gameplay	characters/player_badeline/sleep01	32	32	8	16	14	16
Gameplay	characters/player_badeline/sleep02	32	32	8	16	14	16
Gameplay	characters/player_badeline/sleep03	32	32	6	15	16	17
Gameplay	characters/player_badeline/sleep04	32	32	7	14	15	18
Gameplay	characters/player_badeline/sleep05	32	32	7	14	15	18
Gameplay	characters/player_badeline/sleep06	32	32	7	14	15	18
Gameplay	characters/player_badeline/sleep07	32	32	7	14	15	18
Gameplay	characters/player_badeline/sleep08	32	32	7	14	15	18
Gameplay	characters/player_badeline/sleep09	32	32	7	14	15	18
Gameplay	characters/player_badeline/sleep10	32	32	7	14	15	18
Gameplay	characters/player_badeline/sleep11	32	32	7	15	15	17
Gameplay	characters/player_badeline/sleep12	32	32	7	15	15	17
Gameplay	characters/player_badeline/sleep13	32	32	7	16	15	16
Gameplay	characters/player_badeline/sleep14	32	32	7	17	15	15
Gameplay	characters/player_badeline/sleep15	32	32	7	19	15	13
Gameplay	characters/player_badeline/sleep16	32	32	7	18	15	14
Gameplay	characters/player_badeline/sleep17	32	32	7	18	15	14
Gameplay	characters/player_badeline/sleep18	32	32	7	18	15	14
Gameplay	characters/player_badeline/sleep19	32	32	7	18	15	14
Gameplay	characters/player_badeline/sleep20	32	32	7	18	15	14
Gameplay	characters/player_badeline/sleep21	32	32	7	18	15	14
Gameplay	characters/player_badeline/sleep22	32	32	7	18	15	14
Gameplay	characters/player_badeline/sleep23	32	32	7	18	15	14
Gameplay	characters/player_badeline/slide00	32	32	8	24	15	8
Gameplay	characters/player_badeline/slide01	32	32	9	24	15	8
Gameplay	characters/player_badeline/slide02	32	32	9	24	15	8
Gameplay	characters/player_badeline/spin00	32	32	9	16	11	16
Gameplay	characters/player_badeline/spin01	32	32	10	16	10	16
Gameplay	characters/player_badeline/spin02	32	32	8	16	12	16
Gameplay	characters/player_badeline/spin03	32	32	9	16	12	16
Gameplay	characters/player_badeline/spin04	32	32	10	16	11	16
Gameplay	characters/player_badeline/spin05	32	32	10	16	12	16
Gameplay	characters/player_badeline/spin06	32	32	10	16	13	16
Gameplay	characters/player_badeline/spin07	32	32	10	16	13	16
Gameplay	characters/player_badeline/spin08	32	32	11	16	11	16
Gameplay	characters/player_badeline/spin09	32	32	11	16	12	16
Gameplay	characters/player_badeline/spin10	32	32	10	16	14	16
Gameplay	characters/player_badeline/spin11	32	32	9	16	14	16
Gameplay	characters/player_badeline/spin12	32	32	9	16	15	16
Gameplay	characters/player_badeline/spin13	32	32	8	16	14	16
Gameplay	characters/player_badeline/starFly00	32	32	11	21	10	10
Gameplay	characters/player_badeline/starMorph00	32	32	3	4	26	27
Gameplay	characters/player_badeline/starMorph01	32	32	4	5	25	26
Gameplay	characters/player_badeline/starMorph02	32	32	7	12	17	19
Gameplay	characters/player_badeline/starMorph03	32	32	3	7	25	25
Gameplay	characters/player_badeline/starMorph04	32	32	6	13	18	18
Gameplay	characters/player_badeline/starMorph05	32	32	6	13	18	18
Gameplay	characters/player_badeline/starMorph06	32	32	5	9	23	22
Gameplay	characters/player_badeline/starMorph07	32	32	4	11	25	20
Gameplay	characters/player_badeline/starMorph08	32	32	3	11	26	20
Gameplay	characters/player_badeline/starMorph09	32	32	8	11	16	16
Gameplay	characters/player_badeline/starMorph10	32	32	7	10	18	18
Gameplay	characters/player_badeline/starMorph11	32	32	8	11	16	16
Gameplay	characters/player_badeline/starMorph12	32	32	8	11	16	16
Gameplay	characters/player_badeline/starMorph13	32	32	7	10	18	18
Gameplay	characters/player_badeline/starMorph14	32	32	8	11	16	16
Gameplay	characters/player_badeline/starMorph15	32	32	8	11	16	16
Gameplay	characters/player_badeline/starMorph16	32	32	7	10	18	18
Gameplay	characters/player_badeline/starMorph17	32	32	8	11	16	16
Gameplay	characters/player_badeline/startStarFly00	32	32	9	20	13	12
Gameplay	characters/player_badeline/startStarFly01	32	32	10	20	12	12
Gameplay	characters/player_badeline/startStarFly02	32	32	11	21	10	10
Gameplay	characters/player_badeline/startStarFly03	32	32	11	22	10	9
Gameplay	characters/player_badeline/startStarFlyWhite00	32	32	9	20	13	12
Gameplay	characters/player_badeline/startStarFlyWhite01	32	32	10	20	12	12
Gameplay	characters/player_badeline/startStarFlyWhite02	32	32	11	21	10	10
Gameplay	characters/player_badeline/startStarFlyWhite03	32	32	11	22	10	9
Gameplay	characters/player_badeline/swim00	32	32	8	20	13	12
Gameplay	characters/player_badeline/swim01	32	32	8	20	13	12
Gameplay	characters/player_badeline/swim02	32	32	8	20	13	12
Gameplay	characters/player_badeline/swim03	32	32	8	20	14	12
Gameplay	characters/player_badeline/swim04	32	32	8	20	15	12
Gameplay	characters/player_badeline/swim05	32	32	8	20	14	12
Gameplay	characters/player_badeline/swim06	32	32	8	19	14	13
Gameplay	characters/player_badeline/swim07	32	32	8	19	13	13
Gameplay	characters/player_badeline/swim08	32	32	8	20	14	11
Gameplay	characters/player_badeline/swim09	32	32	8	20	13	11
Gameplay	characters/player_badeline/swim10	32	32	8	20	13	12
Gameplay	characters/player_badeline/swim11	32	32	8	20	13	12
Gameplay	characters/player_badeline/tentacle/grab00	32	128	9	15	13	113
Gameplay	characters/player_badeline/tentacle/grab01	32	128	9	15	13	113
Gameplay	characters/player_badeline/tentacle/grab02	32	128	9	15	17	113
Gameplay	characters/player_badeline/tentacle/grab03	32	128	9	15	18	113
Gameplay	characters/player_badeline/tentacle/grab04	32	128	7	15	19	113
Gameplay	characters/player_badeline/tentacle/grab05	32	128	6	15	21	113
Gameplay	characters/player_badeline/tentacle/grab06	32	128	3	15	25	113
Gameplay	characters/player_badeline/tentacle/grab07	32	128	2	15	28	113
Gameplay	characters/player_badeline/tentacle/grab08	32	128	2	15	28	113
Gameplay	characters/player_badeline/tentacle/grab09	32	128	2	15	28	113
Gameplay	characters/player_badeline/tentacle/grab10	32	128	2	15	28	113
Gameplay	characters/player_badeline/tentacle/grab11	32	128	1	15	30	113
Gameplay	characters/player_badeline/tentacle/grab12	32	128	8	19	15	109
Gameplay	characters/player_badeline/tentacle/grab13	32	128	7	18	18	110
Gameplay	characters/player_badeline/tentacle/grab14	32	128	7	17	18	111
Gameplay	characters/player_badeline/tentacle/grab15	32	128	7	17	18	111
Gameplay	characters/player_badeline/tentacle/grab16	32	128	7	17	18	111
Gameplay	characters/player_badeline/tentacle/grab17	32	128	7	17	18	111
Gameplay	characters/player_badeline/tentacle/grab18	32	128	8	17	17	111
Gameplay	characters/player_badeline/tentacle/grab19	32	128	8	19	15	109
Gameplay	characters/player_badeline/tentacle/grab20	32	128	7	17	18	111
Gameplay	characters/player_badeline/tentacle/grab21	32	128	7	17	18	111
Gameplay	characters/player_badeline/tentacle/grab22	32	128	7	17	18	111
Gameplay	characters/player_badeline/tentacle/grab23	32	128	8	17	17	111
Gameplay	characters/player_badeline/tentacle/grab24	32	128	9	19	14	109
Gameplay	characters/player_badeline/tentacle/grab25	32	128	10	23	13	105
Gameplay	characters/player_badeline/throw00	32	32	8	16	13	16
Gameplay	characters/player_badeline/throw01	32	32	10	18	13	14
Gameplay	characters/player_badeline/throw02	32	32	9	20	14	12
Gameplay	characters/player_badeline/throw03	32	32	9	20	13	12
Gameplay	characters/player_badeline/tired00	32	32	8	23	13	9
Gameplay	characters/player_badeline/tired01	32	32	8	24	13	8
Gameplay	characters/player_badeline/tired02	32	32	8	23	13	9
Gameplay	characters/player_badeline/tired03	32	32	8	22	13	10
Gameplay	characters/player_badeline/wakeUp/00	32	32	7	18	15	14
Gameplay	characters/player_badeline/wakeUp/01	32	32	7	18	15	14
Gameplay	characters/player_badeline/wakeUp/02	32	32	7	18	15	14
Gameplay	characters/player_badeline/wakeUp/03	32	32	7	18	15	14
Gameplay	characters/player_badeline/wakeUp/04	32	32	7	18	15	14
Gameplay	characters/player_badeline/wakeUp/05	32	32	7	18	15	14
Gameplay	characters/player_badeline/wakeUp/06	32	32	7	18	15	14
Gameplay	characters/player_badeline/wakeUp/07	32	32	7	18	15	14
Gameplay	characters/player_badeline/wakeUp/08	32	32	7	19	15	13
Gameplay	characters/player_badeline/wakeUp/09	32	32	7	18	15	14
Gameplay	characters/player_badeline/wakeUp/10	32	32	7	18	15	14
Gameplay	characters/player_badeline/wakeUp/11	32	32	7	18	15	14
Gameplay	characters/player_badeline/wakeUp/12	32	32	8	17	14	15
Gameplay	characters/player_badeline/wakeUp/13	32	32	8	16	14	16
Gameplay	characters/player_badeline/wakeUp/14	32	32	8	15	13	17
Gameplay	characters/player_badeline/walk00	32	32	7	20	14	12
Gameplay	characters/player_badeline/walk01	32	32	7	21	14	11
Gameplay	characters/player_badeline/walk02	32	32	7	21	14	11
Gameplay	characters/player_badeline/walk03	32	32	7	21	14	11
Gameplay	characters/player_badeline/walk04	32	32	7	20	14	12
Gameplay	characters/player_badeline/walk05	32	32	7	20	14	12
